LeagueId;Round;MatchDate;PredictionDate;Home;Away;Band;HistoricalStatus;Postponed;SourceFile
Somalia_NationalLeague;25;;2026-07-27;Horseed;Badbaado;MEDIA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
Somalia_NationalLeague;25;2026-07-27;2026-07-27;Raadsan;Elman;MEDIA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
Somalia_NationalLeague;25;;2026-07-27;Raadsan;Elman;MEDIA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
Somalia_NationalLeague;25;2026-07-28;2026-07-27;Horseed;Badbaado;MEDIA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
Somalia_NationalLeague;25;2026-07-28;2026-07-28;Jeenyo;Jazeera;MEDIA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
Somalia_NationalLeague;25;;2026-07-28;Jeenyo;Jazeera;MEDIA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
Somalia_NationalLeague;25;2026-07-28;2026-07-28;Jubba;Gantaalaha Afgooye;MEDIA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
Somalia_NationalLeague;25;;2026-07-28;Jubba;Gantaalaha Afgooye;MEDIA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
Somalia_NationalLeague;25;2026-07-28;2026-07-27;Raadsan;Elman;MEDIA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
Somalia_NationalLeague;25;2026-07-29;2026-07-29;Gaadiidka;Dekedaha;MEDIA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
Somalia_NationalLeague;25;;2026-07-29;Gaadiidka;Dekedaha;MEDIA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
Somalia_NationalLeague;25;2026-07-29;2026-07-28;Jeenyo;Jazeera;MEDIA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
Somalia_NationalLeague;25;2026-07-29;2026-07-28;Jubba;Gantaalaha Afgooye;MEDIA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
Somalia_NationalLeague;25;2026-07-29;2026-07-29;Mogadishu City;Heegan;MEDIA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
Somalia_NationalLeague;25;;2026-07-29;Mogadishu City;Heegan;MEDIA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
Somalia_NationalLeague;25;2026-07-30;2026-07-29;Gaadiidka;Dekedaha;MEDIA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
Somalia_NationalLeague;25;2026-07-30;2026-07-29;Mogadishu City;Heegan;BASSA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
USA_MLSNextPro_EasternConference_NortheastDivision;23;2026-07-31;2026-07-31;Toronto FC 2;Columbus Crew 2;ALTA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
USA_MLSNextPro_EasternConference_NortheastDivision;23;;2026-07-31;Toronto FC 2;Columbus Crew 2;ALTA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
USA_MLSNextPro_WesternConference_CentralDivision;22;2026-07-31;2026-07-31;St. Louis City 2;Real Monarchs;ALTA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
USA_MLSNextPro_WesternConference_CentralDivision;22;;2026-07-31;St. Louis City 2;Real Monarchs;ALTA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
USA_MLSNextPro_EasternConference_NortheastDivision;23;2026-08-01;2026-07-31;Toronto FC 2;Columbus Crew 2;ALTA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
USA_MLSNextPro_WesternConference_CentralDivision;22;2026-08-01;2026-07-31;St. Louis City 2;Real Monarchs;MEDIA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
USA_USLChampionship;26;2026-08-02;2026-08-02;Birmingham Legion;Rhode Island;BASSA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
USA_USLLeagueOne;27;2026-08-02;2026-08-02;Chattanooga Red Wolves;Spokane Velocity;BASSA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
USA_USLLeagueOne;27;2026-08-02;2026-08-02;Sarasota Paradise;FC Naples;BASSA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
Iceland_Division_2;30;2026-08-08;2026-08-08;Kormakur/Hvot;Throttur Vogar;PROX-ALTA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
Kazakhstan_PremierLeague;31;2026-08-09;2026-08-09;Tobol;Kaisar;BASSA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
Finland_Kolmonen_Western_Group3;12;2026-08-12;2026-08-12;KPV/Akatemia;Sp. Kristina;ALTA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
USA_MLSNextPro_WesternConference_PacificDivision;26;2026-08-14;2026-08-13;Real Monarchs;Minnesota 2;MEDIA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
Estonia_EsiliigaB;23;2026-08-15;2026-08-14;Legion;Tammeka U21;ALTA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
Germany_Oberliga_RheinlandPfalzSaar;4;2026-08-15;2026-08-14;RW Wittlich;TSV 1881 Gau-Odernheim;BASSA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
Russia_FNL;6;2026-08-15;2026-08-14;Sochi;Ulyanovsk;MEDIA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
Armenia_PremierLeague;4;2026-08-16;2026-08-16;Pyunik;Sardarapat;IMM-ALTA-4;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Norway_2ndDivision_Group2;18;2026-08-16;2026-08-16;Grorud;Tromsdalen;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Finland_Kolmonen_Southern_Group2;16;2026-08-20;2026-08-20;Atlantis FC/2;ToTe;MEDIA-ALTA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupA;3;2026-08-21;2026-08-20;Motorlet Prague;Dukla Praga B;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Finland_Kolmonen_North;13;2026-08-21;2026-08-20;Ajax Sarkkiranta;Santa Claus;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Slovenia_2SNL;3;2026-08-21;2026-08-20;Triglav;Brezice;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupA;3;2026-08-22;2026-08-21;Benesov;Sparta Praga B;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupA;3;2026-08-22;2026-08-21;Povltavska FA;Domazlice;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupB;3;2026-08-22;2026-08-21;Banik Most-Sous;Benatky;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupB;3;2026-08-22;2026-08-21;Brozany;Pardubice B;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupB;3;2026-08-22;2026-08-21;Varnsdorf;Horni Redice;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_4Liga_GroupA;3;2026-08-22;2026-08-21;FK Komarov;Doubravka;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_4Liga_GroupB;3;2026-08-22;2026-08-21;Ostrov;Brandys n. Labem;IMM-ALTA-4;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_4Liga_GroupC;3;2026-08-22;2026-08-21;Vykan;Slavia HK;IMM-ALTA-4;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Latvia_NakotnesLiga;18;2026-08-22;2026-08-21;Tukums 2000 2;JFK Ventspils;PROX-MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Lithuania_ILyga;22;2026-08-22;2026-08-21;FK Minija;Kauno Zalgiris 2;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Wales_CymruNorth;3;2026-08-22;2026-08-21;Caersws;Newtown;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Bulgaria_ParvaLiga;6;2026-08-23;2026-08-21;Lok. Sofia;CSKA Sofia;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_4Liga_GroupB;3;2026-08-23;2026-08-21;Meteor Prague;Sokolov;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Switzerland_SuperLeague;4;2026-08-23;2026-08-21;Thun;Servette;IMM-ALTA-6;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Germany_Oberliga_BadenWurttemberg;4;2026-08-28;2026-08-21;Pforzheim;Young Boys Reutlingen;IMM-ALTA-4;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Germany_Oberliga_Hamburg;4;2026-08-28;2026-08-21;Teutonia Ottensen;Harksheide;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Norway_3rdDivision_Group1;20;2026-08-28;2026-08-21;Union Carl Berner;K. Oslo 2;PROX-ALTA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Norway_3rdDivision_Group6;17;2026-08-28;2026-08-21;SK Gjovik-Lyn;Brumunddal;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Wales_CymruSouth;3;2026-08-28;2026-08-21;Treowen;Cardiff Draconians;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Belarus_VysshayaLiga;21;2026-08-29;2026-08-21;Dnepr Mogilev;Isloch;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Norway_3rdDivision_Group1;20;2026-08-29;2026-08-21;Asker;Frigg;ALTA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Norway_3rdDivision_Group3;18;2026-08-29;2026-08-21;Askoy;Gneist;MEDIA-ALTA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Norway_3rdDivision_Group6;17;2026-08-29;2026-08-21;Raelingen;Oppsal;PROX-MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
USA_USLChampionship;30;2026-08-29;2026-08-21;Brooklyn;Sporting Jax;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
USA_MLSNextPro_WesternConference_PacificDivision;27;2026-08-30;2026-08-30;Real Monarchs;Tacoma Defiance;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Ukraine_PremierLeague;5;2026-08-30;2026-08-30;Zorya;FC Kharkiv;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Wales_CymruSouth;5;2026-08-31;2026-08-31;Cardiff Draconians;Pontardawe;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Wales_CymruSouth;5;2026-08-31;2026-08-31;Newport City;Pure Swansea;IMM-ALTA-6;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Wales_CymruSouth;5;2026-08-31;2026-08-31;Pontypridd;Llantwit Major;IMM-ALTA-5;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupA;5;2026-09-02;2026-09-02;Benesov;Sparta Praga B;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupA;5;2026-09-02;2026-09-02;Povltavska FA;Domazlice;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_4Liga_GroupA;5;2026-09-02;2026-09-02;FK Komarov;Doubravka;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Germany_Oberliga_SchleswigHolstein;7;2026-09-04;2026-09-04;Hohenwestedt;Eckernforder SV;ALTA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Germany_Oberliga_Hamburg;6;2026-09-05;2026-09-05;Altona;ETSV Hamburg;ALTA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Netherlands_Eredivisie;5;2026-09-05;2026-09-05;Utrecht;G.A. Eagles;IMM-ALTA-8;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Poland_Division1;7;2026-09-06;2026-09-06;Pogon Siedlce;Puszcza;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
USA_MLS;26;2026-09-06;2026-09-06;Cincinnati;DC United;PROX-MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Wales_CymruSouth;7;2026-09-11;2026-09-10;Newport City;Trethomas Bluebirds;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Ukraine_PremierLeague;7;2026-09-12;2026-09-12;Kryvbas;FC Kharkiv;MEDIA;POSTPONED;SI;data\storico\ranking\v31\storico_ranking_v31.csv
Ukraine_PremierLeague;7;2026-09-12;2026-09-12;Veres-Rivne;Kudrivka;BASSA;POSTPONED;SI;data\storico\ranking\v31\storico_ranking_v31.csv
Estonia_Esiliiga;33;2026-09-13;2026-09-13;Maardu;Tallinna Kalev;MEDIA;POSTPONED;SI;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Oberliga_Niederrhein;8;2026-09-13;2026-09-13;FC Monheim;Dusseldorf 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Oberliga_Westfalen;6;2026-09-13;2026-09-13;ASC 09 Dortmund;Schermbeck 2020;MEDIA;POSTPONED;SI;data\storico\ranking\v31\storico_ranking_v31.csv
Portugal_Liga3_SerieB;4;2026-09-13;2026-09-13;Louletano;Santarem;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Portugal_Liga3_SerieB;4;2026-09-13;2026-09-13;Oliveirense;Mafra;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Armenia_FirstLeague;8;2026-09-14;2026-09-14;Ararat-Armenia 2;Bentonit;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Armenia_FirstLeague;8;2026-09-14;2026-09-14;BKMA 2;Andranik;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Armenia_FirstLeague;8;2026-09-14;2026-09-14;Noah 2;Ararat 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Azerbaijan_PremierLeague;6;2026-09-14;2026-09-14;Safa Baku;Sabah Baku;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Bhutan_PremierLeague;17;2026-09-14;2026-09-14;Drukpa;RTC;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Bolivia_DivisionProfesional;24;2026-09-14;2026-09-14;Tomayapo;Bolivar;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Bulgaria_ParvaLiga;10;2026-09-14;2026-09-14;Ludogorets;Septemvri Sofia;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Bulgaria_VtoraLiga;9;2026-09-14;2026-09-14;Hebar;Etar;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Croatia_HNL;5;2026-09-14;2026-09-14;Gorica;Varazdin;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Denmark_Superliga;10;2026-09-14;2026-09-14;Midtjylland;Brondby;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
England_PremierLeague;5;2026-09-14;2026-09-14;Leeds;Newcastle;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Estonia_Esiliiga;33;2026-09-14;2026-09-14;Tartu Welco;Nomme Kalju U21;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Estonia_EsiliigaB;29;2026-09-14;2026-09-14;Johvi Phoenix;Tallinna Kalev U21;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Estonia_EsiliigaB;29;2026-09-14;2026-09-14;Tabasalu;Legion;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
France_Ligue2;7;2026-09-14;2026-09-14;Red Star;Metz;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Georgia_ErovnuliLiga;8;2026-09-14;2026-09-14;Din. Tbilisi;Gagra;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Georgia_ErovnuliLiga;8;2026-09-14;2026-09-14;Meshakhte Tkibuli;Rustavi;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Georgia_ErovnuliLiga;8;2026-09-14;2026-09-14;Torpedo Kutaisi;Samgurali;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Iceland_BestaDeildKarla;28;2026-09-14;2026-09-14;Vikingur Reykjavik;Keflavik;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieA;5;2026-09-14;2026-09-14;Como;Parma;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieA;5;2026-09-14;2026-09-14;Inter;Udinese;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieA;5;2026-09-14;2026-09-14;Torino;Roma;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Latvia_NakotnesLiga;22;2026-09-14;2026-09-14;RFS 2;Skanste;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Lithuania_ILyga;26;2026-09-14;2026-09-14;Siauliai 2;BE1 NFA;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Lithuania_Toplyga;36;2026-09-14;2026-09-14;Banga;Transinvest;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Mexico_LigaMX_Apertura;9;2026-09-14;2026-09-14;Guadalajara;U.N.A.M.;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Mexico_LigaMX_Apertura;9;2026-09-14;2026-09-14;Santos Laguna;Juarez;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Montenegro_PrvaCrnogorskaLiga;9;2026-09-14;2026-09-14;Mladost DG;Buducnost;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Montenegro_PrvaCrnogorskaLiga;9;2026-09-14;2026-09-14;Mornar;Otrant;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Montenegro_PrvaCrnogorskaLiga;9;2026-09-14;2026-09-14;Petrovac;Arsenal Tivat;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Netherlands_EersteDivisie;8;2026-09-14;2026-09-14;Jong PSV;Jong AZ;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Netherlands_EersteDivisie;8;2026-09-14;2026-09-14;Jong Utrecht;Jong Ajax;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
NorthMacedonia_1MFL;7;2026-09-14;2026-09-14;Shkendija Haracine;FK Skopje;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Norway_3rdDivision_Group1;24;2026-09-14;2026-09-14;Asker;K. Oslo 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Norway_3rdDivision_Group2;23;2026-09-14;2026-09-14;Aalesund 2;Spjelkavik;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Norway_3rdDivision_Group3;22;2026-09-14;2026-09-14;Åsane 2;Brann 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Norway_3rdDivision_Group4;23;2026-09-14;2026-09-14;Akra;Odd 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Norway_3rdDivision_Group4;23;2026-09-14;2026-09-14;Viking 2;Varhaug;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Norway_3rdDivision_Group5;22;2026-09-14;2026-09-14;Fauske Sprint;Strømsgodset 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Norway_3rdDivision_Group5;22;2026-09-14;2026-09-14;Skedsmo;Lillestrom 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Norway_3rdDivision_Group5;22;2026-09-14;2026-09-14;Skjetten;Tromsø 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Norway_Eliteserien;29;2026-09-14;2026-09-14;Bodo/Glimt;Sandefjord;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Paraguay_DivisionIntermedia;9;2026-09-14;2026-09-14;Benjamin Aceval;Paraguari AC;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Poland_Division1;9;2026-09-14;2026-09-14;Stal Mielec;Termalica B-B.;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Poland_Ekstraklasa;10;2026-09-14;2026-09-14;Radomiak Radom;Piast;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Portugal_LigaPortugal;9;2026-09-14;2026-09-14;Braga;Estoril;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Portugal_LigaPortugal;9;2026-09-14;2026-09-14;Moreirense;Maritimo;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Portugal_LigaPortugal;9;2026-09-14;2026-09-14;Rio Ave;Estrela;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Portugal_LigaPortugal2;7;2026-09-14;2026-09-14;FC Porto B;Vizela;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Portugal_LigaPortugal2;7;2026-09-14;2026-09-14;Sporting B;Lusitania FC;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Romania_Superliga;10;2026-09-14;2026-09-14;FCSB;Petrolul;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Romania_Superliga;10;2026-09-14;2026-09-14;U. Cluj;Otelul;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Russia_FNL;11;2026-09-14;2026-09-14;Kamaz;Chelyabinsk;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Russia_FNL;11;2026-09-14;2026-09-14;S. Kostroma;Neftekhimik;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Russia_FNL;11;2026-09-14;2026-09-14;Veles Moscow;Sochi;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Russia_FNL;11;2026-09-14;2026-09-14;Yaroslavl;Ural;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Serbia_SuperLiga;10;2026-09-14;2026-09-14;Zemun;Radnik;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
